time,x,v,u
19.45000000000014,-0.08494582886574893,1.3517507822397699,3.1075491231269714
19.500000000000142,-0.01728027670240702,1.3543069233503577,3.3304692834584273
19.550000000000143,0.05042846715335152,1.3534780024622577,3.5450650050561108
19.600000000000144,0.11801116610393214,1.3492660914459518,3.750799910375317
19.650000000000144,0.18529889859835819,1.3416817178854181,3.947159769297418
19.700000000000145,0.2521234803481758,1.330743838764654,4.133653784437344
19.750000000000146,0.3183178847005865,1.3164797930850882,4.309815817881453
19.800000000000146,0.3837166601180936,1.2989252335323158,4.475205556289545
19.850000000000147,0.44815634372118063,1.2781240373629512,4.629409611448914
19.900000000000148,0.5114758698603804,1.2541281967343376,4.7720425535295785
19.95000000000015,0.5735169726965174,1.2269976887512306,4.9027478744581385
20.0,0.6341245817827048,1.1968003255543658,5.021198879001952
